,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,over,neutral,playoff,elo1_pre,elo2_pre,qbelo_prob1,result
5800,2003-12-20,2003,16,MIN,KC,KC,-3.0,54.0,72.0,0.0,45.0,20.0,0,0.0,1.0,1.0,0.0,,1487.902,1625.059,0.366693362853,1
5801,2003-12-20,2003,16,NYJ,NE,NE,-3.0,35.0,35.0,14.0,16.0,21.0,0,0.0,1.0,1.0,0.0,,1516.767,1695.309,0.320506831189,0
5802,2003-12-20,2003,16,TB,ATL,TB,-6.5,38.5,50.0,10.0,28.0,30.0,0,1.0,0.0,1.0,0.0,,1589.758,1411.815,0.657053903263,0
5803,2003-12-21,2003,16,BUF,MIA,BUF,-3.0,33.0,31.0,20.0,3.0,20.0,0,1.0,0.0,0.0,0.0,,1502.946,1569.276,0.467816629008,0
5804,2003-12-21,2003,16,CAR,DET,CAR,-7.5,37.0,30.0,7.0,20.0,14.0,0,1.0,0.0,0.0,0.0,,1485.348,1331.396,0.77925716169,1
5805,2003-12-21,2003,16,CHI,WAS,CHI,-4.0,35.0,34.0,17.0,27.0,24.0,0,1.0,0.0,1.0,0.0,,1445.187,1426.58,0.730165820457,1
5806,2003-12-21,2003,16,CLE,BAL,BAL,-3.0,35.5,29.0,16.0,0.0,35.0,0,0.0,1.0,0.0,0.0,,1400.584,1536.696,0.436963514434,0
5807,2003-12-21,2003,16,DAL,NYG,DAL,-12.5,35.5,55.0,18.0,19.0,3.0,0,1.0,0.0,0.0,0.0,,1516.591,1378.461,0.821917174332,1
5808,2003-12-21,2003,16,HOU,TEN,TEN,-5.5,39.0,72.0,0.0,24.0,27.0,0,0.0,1.0,1.0,0.0,,1335.137,1638.119,0.223976780746,0
5809,2003-12-21,2003,16,IND,DEN,IND,-6.5,48.5,72.0,0.0,17.0,31.0,0,1.0,0.0,0.0,0.0,,1627.956,1582.213,0.638374717501,0
5810,2003-12-21,2003,16,JAX,NO,JAX,-3.0,42.0,46.0,10.0,20.0,19.0,0,1.0,0.0,0.0,0.0,,1434.56,1506.965,0.475474684873,1
5811,2003-12-21,2003,16,PHI,SF,PHI,-7.0,44.0,32.0,14.0,28.0,31.0,0,1.0,0.0,1.0,0.0,,1688.289,1510.067,0.776517345204,0
5812,2003-12-21,2003,16,PIT,LAC,PIT,-6.5,42.0,24.0,10.0,40.0,24.0,0,1.0,0.0,1.0,0.0,,1456.728,1363.436,0.703650192418,1
5813,2003-12-21,2003,16,SEA,ARI,SEA,-15.5,44.5,46.0,6.0,28.0,10.0,0,1.0,0.0,0.0,0.0,,1492.353,1285.741,0.817651061663,1
5814,2003-12-21,2003,16,LAR,CIN,LAR,-7.0,54.0,72.0,0.0,27.0,10.0,0,1.0,0.0,0.0,0.0,,1629.802,1468.257,0.761832694914,1
5815,2003-12-22,2003,16,LVR,GB,GB,-5.5,44.0,51.0,8.0,7.0,41.0,0,0.0,1.0,1.0,,,,,,0
5816,2003-12-27,2003,17,NE,BUF,NE,-9.5,34.5,40.0,14.0,31.0,0.0,0,1.0,0.0,0.0,0.0,,1706.969,1474.171,0.851247161922,1
5817,2003-12-27,2003,17,SF,SEA,SF,-2.5,46.5,44.0,6.0,17.0,24.0,0,1.0,0.0,0.0,0.0,,1535.074,1501.428,0.691917637232,0
5818,2003-12-27,2003,17,WAS,PHI,PHI,-9.0,42.0,43.0,11.0,7.0,31.0,0,0.0,1.0,0.0,0.0,,1416.377,1663.283,0.210930295391,0
5819,2003-12-28,2003,17,ARI,MIN,MIN,-7.5,45.5,43.0,9.0,18.0,17.0,0,0.0,1.0,0.0,0.0,,1276.665,1528.485,0.213430046012,1
5820,2003-12-28,2003,17,ATL,JAX,ATL,-2.5,44.0,72.0,0.0,21.0,14.0,0,1.0,0.0,0.0,0.0,,1431.623,1441.663,0.680966465991,1
5821,2003-12-28,2003,17,BAL,PIT,BAL,-6.0,37.5,36.0,4.0,13.0,10.0,0,1.0,0.0,0.0,0.0,,1564.401,1471.886,0.671903816106,1
5822,2003-12-28,2003,17,CIN,CLE,CIN,-8.5,42.0,45.0,12.0,14.0,22.0,0,1.0,0.0,0.0,0.0,,1457.069,1372.878,0.711363886912,0
5823,2003-12-28,2003,17,DET,LAR,LAR,-12.0,45.0,72.0,0.0,30.0,20.0,0,0.0,1.0,1.0,0.0,,1323.577,1640.99,0.199475774874,1
5824,2003-12-28,2003,17,GB,DEN,GB,-10.0,41.5,42.0,15.0,31.0,3.0,0,1.0,0.0,0.0,0.0,,1602.876,1619.522,0.683184645011,1
5825,2003-12-28,2003,17,HOU,IND,IND,-9.0,46.5,72.0,0.0,17.0,20.0,0,0.0,1.0,0.0,0.0,,1330.067,1590.646,0.240757161757,0
5826,2003-12-28,2003,17,KC,CHI,KC,-7.5,43.5,44.0,12.0,31.0,3.0,0,1.0,0.0,0.0,0.0,,1584.476,1455.389,0.722536913805,1
5827,2003-12-28,2003,17,MIA,NYJ,MIA,-3.5,37.5,68.0,10.0,23.0,21.0,0,1.0,0.0,1.0,0.0,,1598.052,1505.107,0.727929473623,1
5828,2003-12-28,2003,17,NO,DAL,DAL,-1.0,38.0,72.0,0.0,13.0,7.0,0,0.0,1.0,0.0,0.0,,1499.862,1528.884,0.543204849895,1
5829,2003-12-28,2003,17,NYG,CAR,CAR,-4.5,34.5,42.0,7.0,24.0,37.0,0,0.0,1.0,1.0,0.0,,1366.168,1493.167,0.286922551103,0
5830,2003-12-28,2003,17,LAC,LVR,LAC,-6.0,46.0,50.0,5.0,21.0,14.0,0,1.0,0.0,0.0,,,,,,1
5831,2003-12-28,2003,17,TEN,TB,TEN,-4.0,39.0,46.0,10.0,33.0,13.0,0,1.0,0.0,1.0,0.0,,1643.188,1569.95,0.540302204837,1
5832,2004-01-03,2003,18,BAL,TEN,TEN,-1.0,38.0,,,17.0,20.0,0,0.0,1.0,0.0,0.0,w,1571.844,1661.002,0.400119751711,0
5833,2004-01-03,2003,18,CAR,DAL,CAR,-3.0,34.0,,,29.0,10.0,0,1.0,0.0,1.0,0.0,w,1514.302,1511.714,0.6200311489,1
5834,2004-01-04,2003,18,GB,SEA,GB,-7.5,43.5,,,33.0,27.0,0,1.0,0.0,1.0,0.0,w,1631.268,1529.219,0.777684332832,1
5835,2004-01-04,2003,18,IND,DEN,IND,-3.0,49.0,72.0,0.0,41.0,10.0,0,1.0,0.0,1.0,0.0,w,1596.883,1591.129,0.539264898445,1
5836,2004-01-10,2003,19,NE,TEN,NE,-6.0,34.0,,,17.0,14.0,0,1.0,0.0,0.0,0.0,d,1716.286,1673.762,0.729521766071,1
5837,2004-01-10,2003,19,LAR,CAR,LAR,-7.0,46.0,72.0,0.0,23.0,29.0,0,1.0,0.0,1.0,0.0,d,1597.085,1537.783,0.691689599717,0
5838,2004-01-11,2003,19,KC,IND,KC,-3.0,53.0,,,31.0,38.0,0,1.0,0.0,1.0,0.0,d,1599.732,1623.715,0.568453526978,0
5839,2004-01-11,2003,19,PHI,GB,PHI,-4.0,43.0,,,20.0,17.0,0,1.0,0.0,0.0,0.0,d,1678.729,1641.272,0.699172503134,1
5840,2004-01-18,2003,20,NE,IND,NE,-3.5,42.0,,,24.0,14.0,0,1.0,0.0,0.0,0.0,c,1725.539,1647.395,0.667514183801,1
5841,2004-01-18,2003,20,PHI,CAR,PHI,-4.0,36.5,,,3.0,14.0,0,1.0,0.0,0.0,0.0,c,1688.178,1565.486,0.760992405557,0
5842,2004-02-01,2003,21,NE,CAR,NE,-7.0,37.5,72.0,0.0,32.0,29.0,1,1.0,0.0,1.0,1.0,s,1739.268,1606.051,0.687657746371,1
5843,2004-09-09,2004,1,NE,IND,NE,-3.0,44.5,71.0,14.0,27.0,24.0,0,1.0,0.0,1.0,0.0,,1666.707,1590.777,0.610337559925,1
5844,2004-09-11,2004,1,MIA,TEN,TEN,-3.0,38.0,84.0,14.0,7.0,17.0,0,0.0,1.0,0.0,0.0,,1570.959,1611.34,0.55530338887,0
5845,2004-09-12,2004,1,BUF,JAX,BUF,-3.0,35.0,66.0,9.0,10.0,13.0,0,1.0,0.0,0.0,0.0,,1478.236,1451.372,0.575091936503,0
5846,2004-09-12,2004,1,CHI,DET,CHI,-1.5,38.5,71.0,6.0,16.0,20.0,0,1.0,0.0,0.0,0.0,,1461.755,1413.322,0.607128765825,0
5847,2004-09-12,2004,1,CLE,BAL,BAL,-3.5,37.0,66.0,5.0,20.0,3.0,0,0.0,1.0,0.0,0.0,,1438.994,1541.056,0.523263549506,1
5848,2004-09-12,2004,1,DEN,KC,DEN,-3.0,48.5,72.0,14.0,34.0,24.0,0,1.0,0.0,1.0,0.0,,1544.531,1552.369,0.541077731161,1
5849,2004-09-12,2004,1,HOU,LAC,HOU,-4.5,44.0,72.0,0.0,20.0,27.0,0,1.0,0.0,1.0,0.0,,1384.221,1414.91,0.652828390422,0
5850,2004-09-12,2004,1,MIN,DAL,MIN,-6.5,44.0,72.0,0.0,35.0,17.0,0,1.0,0.0,1.0,0.0,,1513.126,1493.822,0.574292280948,1
5851,2004-09-12,2004,1,NO,SEA,SEA,-2.5,45.0,72.0,0.0,7.0,21.0,0,0.0,1.0,0.0,0.0,,1513.022,1514.477,0.542054163787,0
5852,2004-09-12,2004,1,NYJ,CIN,NYJ,-5.5,42.0,70.0,6.0,31.0,24.0,0,1.0,0.0,1.0,0.0,,1501.146,1450.971,0.658089249352,1
5853,2004-09-12,2004,1,PHI,NYG,PHI,-9.5,41.5,68.0,6.0,31.0,17.0,0,1.0,0.0,1.0,0.0,,1600.076,1398.355,0.79948098646,1
5854,2004-09-12,2004,1,PIT,LVR,PIT,-3.5,41.5,66.0,3.0,24.0,21.0,0,1.0,0.0,1.0,,,,,,1
5855,2004-09-12,2004,1,SF,ATL,ATL,-3.0,44.5,65.0,21.0,19.0,21.0,0,0.0,1.0,0.0,0.0,,1506.522,1467.485,0.386746228465,0
5856,2004-09-12,2004,1,LAR,ARI,LAR,-11.0,46.0,72.0,0.0,17.0,10.0,0,1.0,0.0,0.0,0.0,,1547.921,1360.307,0.789987192424,1
5857,2004-09-12,2004,1,WAS,TB,WAS,-2.5,38.5,72.0,6.0,16.0,10.0,0,1.0,0.0,0.0,0.0,,1435.621,1536.424,0.553227750261,1
5858,2004-09-13,2004,1,CAR,GB,CAR,-3.0,43.5,71.0,7.0,14.0,24.0,0,1.0,0.0,0.0,0.0,,1566.839,1589.548,0.534207515176,0
5859,2004-09-19,2004,2,ARI,NE,NE,-8.0,41.5,78.0,14.0,12.0,23.0,0,0.0,1.0,0.0,0.0,,1353.243,1674.722,0.228061569845,0
5860,2004-09-19,2004,2,ATL,LAR,ATL,-2.0,46.0,72.0,0.0,34.0,17.0,0,1.0,0.0,1.0,0.0,,1482.37,1554.985,0.550012581263,1
5861,2004-09-19,2004,2,BAL,PIT,BAL,-4.0,35.5,60.0,11.0,30.0,13.0,0,1.0,0.0,1.0,0.0,,1508.533,1487.277,0.617865710979,1
5862,2004-09-19,2004,2,CIN,MIA,CIN,-5.5,40.0,64.0,11.0,16.0,13.0,0,1.0,0.0,0.0,0.0,,1437.532,1544.994,0.51471627656,1
5863,2004-09-19,2004,2,DAL,CLE,DAL,-4.5,38.0,83.0,10.0,19.0,12.0,0,1.0,0.0,0.0,0.0,,1472.213,1471.517,0.575576137535,1
5864,2004-09-19,2004,2,DET,HOU,DET,-3.0,43.5,72.0,0.0,28.0,16.0,0,1.0,0.0,1.0,0.0,,1435.643,1361.017,0.665372644419,1
5865,2004-09-19,2004,2,GB,CHI,GB,-9.0,41.0,65.0,11.0,10.0,21.0,0,1.0,0.0,0.0,0.0,,1616.959,1439.434,0.792821728545,0
5866,2004-09-19,2004,2,JAX,DEN,DEN,-3.0,38.0,79.0,14.0,7.0,6.0,0,0.0,1.0,0.0,0.0,,1469.577,1564.092,0.451180391988,1
5867,2004-09-19,2004,2,KC,CAR,KC,-7.0,46.0,74.0,13.0,17.0,28.0,0,1.0,0.0,0.0,0.0,,1532.808,1539.429,0.629059906926,0
5868,2004-09-19,2004,2,NO,SF,NO,-7.5,42.0,72.0,0.0,30.0,27.0,0,1.0,0.0,1.0,0.0,,1480.092,1491.637,0.742092903882,1
5869,2004-09-19,2004,2,NYG,WAS,WAS,-3.0,40.0,58.0,19.0,20.0,14.0,0,0.0,1.0,0.0,0.0,,1389.795,1457.433,0.401748595179,1
5870,2004-09-19,2004,2,LVR,BUF,LVR,-3.5,37.5,60.0,19.0,13.0,10.0,0,1.0,0.0,0.0,,,,,,1
5871,2004-09-19,2004,2,LAC,NYJ,NYJ,-3.0,47.0,69.0,10.0,28.0,34.0,0,0.0,1.0,1.0,0.0,,1438.113,1514.586,0.394269694404,0
5872,2004-09-19,2004,2,TB,SEA,SEA,-3.0,37.0,80.0,6.0,6.0,10.0,0,0.0,1.0,0.0,0.0,,1514.612,1547.407,0.514563410282,0
5873,2004-09-19,2004,2,TEN,IND,IND,-1.5,47.0,67.0,10.0,17.0,31.0,0,0.0,1.0,1.0,0.0,,1637.306,1582.761,0.583510809306,0
5874,2004-09-20,2004,2,PHI,MIN,PHI,-3.0,51.0,61.0,12.0,27.0,16.0,0,1.0,0.0,0.0,0.0,,1608.636,1534.735,0.662769102116,1
5875,2004-09-26,2004,3,ATL,ARI,ATL,-11.0,44.0,72.0,0.0,6.0,3.0,0,1.0,0.0,0.0,0.0,,1512.01,1344.966,0.835197040976,1
5876,2004-09-26,2004,3,CIN,BAL,BAL,-1.5,35.0,64.0,8.0,9.0,23.0,0,0.0,1.0,0.0,0.0,,1453.386,1529.579,0.485769150431,0
5877,2004-09-26,2004,3,DEN,LAC,DEN,-9.5,46.0,58.0,10.0,23.0,13.0,0,1.0,0.0,0.0,0.0,,1556.471,1419.394,0.80348067068,1
5878,2004-09-26,2004,3,DET,PHI,PHI,-4.5,44.0,72.0,0.0,13.0,30.0,0,0.0,1.0,0.0,0.0,,1450.559,1623.133,0.336712350817,0
5879,2004-09-26,2004,3,IND,GB,IND,-6.0,50.0,72.0,0.0,45.0,31.0,0,1.0,0.0,1.0,0.0,,1620.88,1572.187,0.691990840275,1
5880,2004-09-26,2004,3,KC,HOU,KC,-7.5,48.0,66.0,6.0,21.0,24.0,0,1.0,0.0,0.0,0.0,,1503.032,1346.101,0.74788160448,0
5881,2004-09-26,2004,3,MIA,PIT,MIA,-2.5,31.0,80.0,21.0,3.0,13.0,0,1.0,0.0,0.0,0.0,,1529.139,1466.23,0.554677920373,0
5882,2004-09-26,2004,3,MIN,CHI,MIN,-12.0,45.0,72.0,0.0,27.0,22.0,0,1.0,0.0,1.0,0.0,,1520.238,1484.206,0.693849331607,1
5883,2004-09-26,2004,3,NYG,CLE,NYG,-3.0,38.0,72.0,7.0,27.0,10.0,0,1.0,0.0,0.0,0.0,,1409.425,1455.099,0.49470725795,1
5884,2004-09-26,2004,3,LVR,TB,LVR,-3.0,35.5,62.0,8.0,30.0,20.0,0,1.0,0.0,1.0,,,,,,1
5885,2004-09-26,2004,3,SEA,SF,SEA,-10.0,41.5,55.0,3.0,34.0,0.0,0,1.0,0.0,0.0,0.0,,1565.25,1480.169,0.839493598453,1
5886,2004-09-26,2004,3,LAR,NO,LAR,-6.0,49.0,72.0,0.0,25.0,28.0,0,1.0,0.0,1.0,0.0,,1525.345,1491.56,0.67315458275,0
5887,2004-09-26,2004,3,TEN,JAX,TEN,-6.0,34.5,72.0,11.0,12.0,15.0,0,1.0,0.0,0.0,0.0,,1599.187,1477.198,0.689016193927,0
5888,2004-09-27,2004,3,WAS,DAL,WAS,-1.5,35.5,70.0,6.0,18.0,21.0,0,1.0,0.0,1.0,0.0,,1437.802,1488.632,0.535899723041,0
5889,2004-10-03,2004,4,ARI,NO,NO,-3.5,40.0,83.0,6.0,34.0,10.0,0,0.0,1.0,1.0,0.0,,1339.744,1510.094,0.373096022787,1
5890,2004-10-03,2004,4,BUF,NE,NE,-5.5,35.0,50.0,10.0,17.0,31.0,0,0.0,1.0,1.0,0.0,,1447.652,1683.0,0.290042016866,0
5891,2004-10-03,2004,4,CAR,ATL,CAR,-3.5,39.0,67.0,5.0,10.0,27.0,0,1.0,0.0,0.0,0.0,,1569.205,1517.232,0.592969109148,0
5892,2004-10-03,2004,4,CHI,PHI,PHI,-8.5,40.5,51.0,10.0,9.0,19.0,0,0.0,1.0,0.0,0.0,,1471.921,1642.42,0.268173201339,0
5893,2004-10-03,2004,4,CLE,WAS,WAS,-2.5,36.0,50.0,9.0,17.0,13.0,0,0.0,1.0,0.0,0.0,,1428.039,1423.281,0.529273431028,1
5894,2004-10-03,2004,4,GB,NYG,GB,-7.0,44.0,52.0,15.0,7.0,14.0,0,1.0,0.0,0.0,0.0,,1554.575,1436.485,0.696848436795,0
5895,2004-10-03,2004,4,HOU,LVR,LVR,-2.0,42.0,72.0,0.0,30.0,17.0,0,0.0,1.0,1.0,,,,,,1
5896,2004-10-03,2004,4,JAX,IND,IND,-4.0,42.0,82.0,8.0,17.0,24.0,0,0.0,1.0,0.0,0.0,,1499.798,1638.492,0.361525123499,0
5897,2004-10-03,2004,4,MIA,NYJ,NYJ,-5.5,36.0,82.0,12.0,9.0,17.0,0,0.0,1.0,0.0,0.0,,1494.708,1533.305,0.453867753571,0
5898,2004-10-03,2004,4,PIT,CIN,PIT,-4.0,39.5,50.0,5.0,28.0,17.0,0,1.0,0.0,1.0,0.0,,1500.661,1427.311,0.722378133738,1
5899,2004-10-03,2004,4,LAC,TEN,TEN,-3.0,41.0,67.0,9.0,38.0,17.0,0,0.0,1.0,1.0,0.0,,1408.937,1576.588,0.509147988766,1
5900,2004-10-03,2004,4,SF,LAR,LAR,-4.0,44.0,56.0,14.0,14.0,24.0,0,0.0,1.0,0.0,0.0,,1460.431,1506.811,0.372108202769,0
5901,2004-10-03,2004,4,TB,DEN,DEN,-3.0,35.0,80.0,5.0,13.0,16.0,0,0.0,1.0,0.0,0.0,,1473.454,1566.928,0.424870536934,0
5902,2004-10-04,2004,4,BAL,KC,BAL,-6.0,41.5,62.0,4.0,24.0,27.0,0,1.0,0.0,1.0,0.0,,1555.655,1478.917,0.680551090969,0
5903,2004-10-10,2004,5,ATL,DET,ATL,-6.5,41.0,72.0,0.0,10.0,17.0,0,1.0,0.0,0.0,0.0,,1557.665,1431.272,0.739875216744,0
5904,2004-10-10,2004,5,DAL,NYG,DAL,-3.5,38.5,66.0,11.0,10.0,26.0,0,1.0,0.0,0.0,0.0,,1503.153,1470.124,0.692289405268,0
5905,2004-10-10,2004,5,DEN,CAR,DEN,-4.0,38.0,55.0,12.0,20.0,17.0,0,1.0,0.0,0.0,0.0,,1579.495,1528.772,0.6933535874,1
5906,2004-10-10,2004,5,HOU,MIN,MIN,-3.5,50.0,72.0,0.0,28.0,34.0,0,0.0,1.0,1.0,0.0,,1399.116,1532.523,0.37066008403,0
5907,2004-10-10,2004,5,IND,LVR,IND,-8.5,52.0,72.0,0.0,35.0,14.0,0,1.0,0.0,0.0,,,,,,1
5908,2004-10-10,2004,5,NE,MIA,NE,-11.0,34.0,62.0,11.0,24.0,10.0,0,1.0,0.0,0.0,0.0,,1696.712,1470.782,0.814052453616,1
5909,2004-10-10,2004,5,NO,TB,NO,-3.0,38.5,72.0,0.0,17.0,20.0,0,1.0,0.0,0.0,0.0,,1466.338,1460.887,0.619900498088,0
5910,2004-10-10,2004,5,NYJ,BUF,NYJ,-6.5,37.0,64.0,13.0,16.0,14.0,0,1.0,0.0,0.0,0.0,,1557.231,1433.94,0.769358057542,1
5911,2004-10-10,2004,5,PIT,CLE,PIT,-4.5,36.0,53.0,9.0,34.0,23.0,0,1.0,0.0,1.0,0.0,,1515.193,1440.548,0.690751535252,1
5912,2004-10-10,2004,5,LAC,JAX,JAX,-2.5,37.0,66.0,10.0,34.0,21.0,0,0.0,1.0,1.0,0.0,,1450.67,1483.882,0.462944876912,1
5913,2004-10-10,2004,5,SF,ARI,SF,-1.0,36.5,62.0,14.0,31.0,28.0,0,1.0,0.0,1.0,0.0,,1434.953,1383.499,0.551492748735,1
5914,2004-10-10,2004,5,SEA,LAR,SEA,-8.0,44.0,54.0,9.0,27.0,33.0,0,1.0,0.0,1.0,0.0,,1584.988,1532.29,0.669386540785,0
5915,2004-10-10,2004,5,WAS,BAL,PICK,0.0,34.0,65.0,11.0,10.0,17.0,0,0.0,0.0,0.0,0.0,,1410.772,1535.107,0.486379179441,0
5916,2004-10-11,2004,5,GB,TEN,GB,-3.0,44.0,52.0,5.0,27.0,48.0,0,1.0,0.0,1.0,0.0,,1520.936,1534.855,0.591086259799,0
5917,2004-10-17,2004,6,ATL,LAC,ATL,-5.5,43.0,72.0,0.0,21.0,20.0,0,1.0,0.0,0.0,0.0,,1523.474,1474.311,0.727222085581,1
5918,2004-10-17,2004,6,BUF,MIA,BUF,-4.5,30.0,42.0,19.0,20.0,13.0,0,1.0,0.0,1.0,0.0,,1428.824,1463.234,0.522660119716,1
5919,2004-10-17,2004,6,CHI,WAS,CHI,-1.5,33.5,41.0,15.0,10.0,13.0,0,1.0,0.0,0.0,0.0,,1455.781,1393.948,0.590504299025,0
5920,2004-10-17,2004,6,CLE,CIN,CLE,-3.0,40.0,43.0,18.0,34.0,17.0,0,1.0,0.0,1.0,0.0,,1426.098,1412.779,0.600527352268,1
5921,2004-10-17,2004,6,DAL,PIT,DAL,-3.0,39.0,69.0,12.0,20.0,24.0,0,1.0,0.0,1.0,0.0,,1465.348,1529.642,0.486081497802,0
5922,2004-10-17,2004,6,DET,GB,DET,-3.0,45.0,72.0,0.0,10.0,38.0,0,1.0,0.0,1.0,0.0,,1465.463,1484.671,0.593553797355,0
5923,2004-10-17,2004,6,JAX,KC,KC,-2.5,44.0,71.0,8.0,22.0,16.0,0,0.0,1.0,0.0,0.0,,1460.241,1499.465,0.497745084419,1
5924,2004-10-17,2004,6,NE,SEA,NE,-3.5,42.0,52.0,14.0,30.0,20.0,0,1.0,0.0,1.0,0.0,,1704.26,1557.719,0.730569871561,1
5925,2004-10-17,2004,6,NO,MIN,MIN,-3.5,53.0,72.0,0.0,31.0,38.0,0,0.0,1.0,1.0,0.0,,1449.151,1547.727,0.365261159938,0
5926,2004-10-17,2004,6,NYJ,SF,NYJ,-9.5,43.0,51.0,17.0,22.0,14.0,0,1.0,0.0,0.0,0.0,,1562.347,1443.864,0.813656683495,1
5927,2004-10-17,2004,6,LVR,DEN,DEN,-2.5,42.0,62.0,11.0,3.0,31.0,0,0.0,1.0,0.0,,,,,,0
5928,2004-10-17,2004,6,PHI,CAR,PHI,-10.0,42.0,51.0,18.0,30.0,8.0,0,1.0,0.0,0.0,0.0,,1658.559,1519.833,0.8102667581,1
5929,2004-10-17,2004,6,TEN,HOU,TEN,-5.5,46.0,53.0,5.0,10.0,20.0,0,1.0,0.0,0.0,0.0,,1571.119,1383.912,0.731306442137,0
5930,2004-10-18,2004,6,LAR,TB,LAR,-6.5,42.5,72.0,0.0,28.0,21.0,0,1.0,0.0,1.0,0.0,,1559.559,1478.074,0.758545878512,1
5931,2004-10-24,2004,7,ARI,SEA,SEA,-6.5,40.0,67.0,6.0,25.0,17.0,0,0.0,1.0,1.0,0.0,,1374.588,1547.729,0.392137075216,1
5932,2004-10-24,2004,7,BAL,BUF,BAL,-4.5,31.0,46.0,3.0,20.0,6.0,0,1.0,0.0,0.0,0.0,,1551.931,1447.533,0.740013810141,1
5933,2004-10-24,2004,7,CAR,LAC,CAR,-3.0,42.0,57.0,5.0,6.0,17.0,0,1.0,0.0,0.0,0.0,,1506.267,1469.812,0.640160024422,0
5934,2004-10-24,2004,7,CLE,PHI,PHI,-7.0,41.5,58.0,12.0,31.0,34.0,0,0.0,1.0,1.0,0.0,,1447.821,1672.125,0.302361565108,0
5935,2004-10-24,2004,7,GB,DAL,GB,-4.0,44.0,53.0,12.0,41.0,20.0,0,1.0,0.0,1.0,0.0,,1523.566,1449.216,0.630710166849,1
5936,2004-10-24,2004,7,IND,JAX,IND,-9.0,47.0,72.0,0.0,24.0,27.0,0,1.0,0.0,1.0,0.0,,1663.3,1478.05,0.813378324371,0
5937,2004-10-24,2004,7,KC,ATL,KC,-3.5,44.5,59.0,11.0,56.0,10.0,0,1.0,0.0,1.0,0.0,,1481.656,1527.973,0.480985561196,1
5938,2004-10-24,2004,7,MIA,LAR,LAR,-5.0,37.5,77.0,7.0,31.0,14.0,0,0.0,1.0,1.0,0.0,,1444.526,1571.29,0.383848668777,1
5939,2004-10-24,2004,7,MIN,TEN,MIN,-6.0,53.0,72.0,0.0,20.0,3.0,0,1.0,0.0,0.0,0.0,,1566.236,1527.228,0.720994651168,1
5940,2004-10-24,2004,7,NE,NYJ,NE,-6.0,43.5,48.0,18.0,13.0,7.0,0,1.0,0.0,0.0,0.0,,1714.25,1572.813,0.695445530244,1
5941,2004-10-24,2004,7,NYG,DET,NYG,-7.0,40.0,50.0,13.0,13.0,28.0,0,1.0,0.0,1.0,0.0,,1507.929,1426.568,0.733906131016,0
5942,2004-10-24,2004,7,LVR,NO,LVR,-3.0,45.5,59.0,8.0,26.0,31.0,0,1.0,0.0,1.0,,,,,,0
5943,2004-10-24,2004,7,TB,CHI,TB,-7.0,32.0,72.0,8.0,19.0,7.0,0,1.0,0.0,0.0,0.0,,1466.343,1435.926,0.631016576498,1
5944,2004-10-25,2004,7,CIN,DEN,DEN,-7.0,42.5,56.0,4.0,23.0,10.0,0,0.0,1.0,0.0,0.0,,1391.056,1611.831,0.266014702495,1
5945,2004-10-31,2004,8,BUF,ARI,BUF,-4.5,33.5,57.0,24.0,38.0,14.0,0,1.0,0.0,1.0,0.0,,1433.761,1404.665,0.60554624608,1
5946,2004-10-31,2004,8,CHI,SF,CHI,-2.0,35.5,50.0,14.0,23.0,13.0,0,1.0,0.0,1.0,0.0,,1417.93,1433.397,0.679354956521,1
5947,2004-10-31,2004,8,DAL,DET,DAL,-3.0,40.0,71.0,12.0,31.0,21.0,0,1.0,0.0,1.0,0.0,,1431.218,1468.091,0.553202372002,1
5948,2004-10-31,2004,8,DEN,ATL,DEN,-7.0,39.5,41.0,10.0,28.0,41.0,0,1.0,0.0,1.0,0.0,,1571.485,1491.847,0.665613121476,0
5949,2004-10-31,2004,8,HOU,JAX,HOU,-2.0,42.0,72.0,0.0,20.0,6.0,0,1.0,0.0,0.0,0.0,,1427.803,1503.345,0.528885146846,1
5950,2004-10-31,2004,8,KC,IND,IND,-1.0,56.5,53.0,10.0,45.0,35.0,0,0.0,1.0,1.0,0.0,,1517.782,1638.005,0.404296220288,1
5951,2004-10-31,2004,8,MIN,NYG,MIN,-6.5,48.5,72.0,0.0,13.0,34.0,0,1.0,0.0,0.0,0.0,,1585.811,1466.406,0.749889690872,0
5952,2004-10-31,2004,8,PHI,BAL,PHI,-7.5,37.0,64.0,13.0,15.0,10.0,0,1.0,0.0,0.0,0.0,,1679.508,1565.703,0.756770100858,1
5953,2004-10-31,2004,8,PIT,NE,NE,-3.0,42.0,61.0,14.0,34.0,20.0,0,0.0,1.0,1.0,0.0,,1545.774,1722.56,0.469218528443,1
5954,2004-10-31,2004,8,LAC,LVR,LAC,-6.0,46.0,62.0,6.0,42.0,14.0,0,1.0,0.0,1.0,,,,,,1
5955,2004-10-31,2004,8,SEA,CAR,SEA,-8.0,39.0,45.0,9.0,23.0,17.0,0,1.0,0.0,1.0,0.0,,1517.652,1472.819,0.667361857466,1
5956,2004-10-31,2004,8,TEN,CIN,TEN,-3.0,39.5,67.0,4.0,27.0,20.0,0,1.0,0.0,1.0,0.0,,1507.653,1431.401,0.558028275198,1
