,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,hm_avg_pts_diff,aw_avg_pts_diff,elo1_pre,elo2_pre,qbelo_prob1,over,result
625,1981-11-29,1981,13,NO,TB,TB,-1.0,36.0,72.0,0.0,14,31,0,0.0,1.0,-7.916666666666667,2.25,1386.081,1462.243,0.532358271135,1.0,0
626,1981-11-29,1981,13,NYJ,IND,NYJ,-11.0,50.0,42.0,23.0,25,0,0,1.0,0.0,1.75,-16.916666666666668,1549.19,1285.697,0.8624401287,0.0,1
627,1981-11-29,1981,13,PIT,LAR,PIT,-6.5,45.0,33.0,12.0,24,0,0,1.0,0.0,3.8333333333333335,-0.25,1598.058,1494.214,0.698692506582,0.0,1
628,1981-11-29,1981,13,LAC,DEN,LAC,-4.0,46.0,57.0,7.0,34,17,0,1.0,0.0,4.833333333333333,3.9166666666666665,1567.255,1591.833,0.573006441924,1.0,1
629,1981-11-29,1981,13,SF,NYG,SF,-5.0,39.0,49.0,10.0,17,10,0,1.0,0.0,4.666666666666667,2.4166666666666665,1563.058,1460.779,0.754282385386,0.0,1
631,1981-11-30,1981,13,MIA,PHI,PHI,-3.0,45.0,73.0,8.0,13,10,0,0.0,1.0,3.0833333333333335,10.416666666666666,1543.025,1611.174,0.48609557724,0.0,1
632,1981-12-03,1981,14,TEN,CLE,TEN,-2.5,41.0,72.0,0.0,17,13,0,1.0,0.0,-4.384615384615385,-5.615384615384615,1446.367,1463.61,0.573651559437,0.0,1
633,1981-12-06,1981,14,IND,DAL,DAL,-13.5,45.0,39.0,20.0,13,37,0,0.0,1.0,-17.53846153846154,4.461538461538462,1278.262,1648.99,0.145253758855,1.0,0
634,1981-12-06,1981,14,CHI,MIN,MIN,-3.0,41.0,33.0,12.0,10,9,0,0.0,1.0,-7.6923076923076925,-0.07692307692307693,1362.445,1489.108,0.335561831449,0.0,1
635,1981-12-06,1981,14,CIN,SF,CIN,-7.0,42.0,28.0,7.0,3,21,0,1.0,0.0,9.692307692307692,4.846153846153846,1639.029,1573.737,0.705235751964,0.0,0
636,1981-12-06,1981,14,DEN,KC,DEN,-3.5,40.0,49.0,8.0,16,13,0,1.0,0.0,2.3076923076923075,4.769230769230769,1566.738,1565.142,0.442333942233,0.0,1
637,1981-12-06,1981,14,GB,DET,DET,-2.0,41.0,31.0,12.0,31,17,0,0.0,1.0,-4.153846153846154,4.153846153846154,1425.249,1551.513,0.398133056874,1.0,1
638,1981-12-06,1981,14,MIA,NE,MIA,-6.5,44.0,60.0,13.0,24,14,0,1.0,0.0,3.076923076923077,-2.076923076923077,1557.034,1429.623,0.756241357705,0.0,1
639,1981-12-06,1981,14,NYG,LAR,NYG,-3.5,39.0,36.0,28.0,10,7,0,1.0,0.0,1.6923076923076923,-2.076923076923077,1450.101,1477.802,0.482162638237,0.0,1
640,1981-12-06,1981,14,LAC,BUF,LAC,-4.5,46.0,59.0,9.0,27,28,0,1.0,0.0,5.769230769230769,2.6923076923076925,1592.35,1535.267,0.691496323869,1.0,0
641,1981-12-06,1981,14,SEA,NYJ,NYJ,-9.0,40.0,72.0,0.0,27,23,0,0.0,1.0,-6.230769230769231,3.5384615384615383,1416.472,1556.625,0.255241429942,1.0,1
642,1981-12-06,1981,14,ARI,NO,ARI,-6.5,45.0,43.0,10.0,30,3,0,1.0,0.0,-5.538461538461538,-8.615384615384615,1469.343,1358.247,0.693101842685,0.0,1
643,1981-12-06,1981,14,TB,ATL,ATL,-3.0,41.0,48.0,6.0,24,23,0,0.0,1.0,3.3846153846153846,6.076923076923077,1490.078,1544.723,0.494833509116,1.0,1
644,1981-12-06,1981,14,WAS,PHI,PHI,-4.0,41.0,43.0,21.0,15,13,0,0.0,1.0,-3.923076923076923,9.384615384615385,1450.416,1597.165,0.375583063292,0.0,1
646,1981-12-12,1981,15,CLE,NYJ,NYJ,-2.5,42.0,32.0,6.0,13,14,0,0.0,1.0,-5.5,3.0,1450.009,1536.412,0.450640086985,0.0,0
647,1981-12-12,1981,15,DET,MIN,DET,-4.0,43.0,72.0,0.0,45,7,0,1.0,0.0,2.857142857142857,-0.14285714285714285,1518.795,1480.724,0.605440673043,1.0,1
648,1981-12-13,1981,15,DAL,PHI,DAL,-3.5,39.0,44.0,9.0,21,10,0,1.0,0.0,5.857142857142857,8.571428571428571,1657.288,1583.119,0.706164587323,0.0,1
649,1981-12-13,1981,15,DEN,SEA,DEN,-9.0,40.0,36.0,8.0,23,13,0,1.0,0.0,2.357142857142857,-5.5,1577.645,1436.685,0.836386406459,0.0,1
650,1981-12-13,1981,15,KC,MIA,KC,-2.0,39.0,38.0,6.0,7,17,0,1.0,0.0,4.214285714285714,3.5714285714285716,1554.234,1567.985,0.656330876183,0.0,0
651,1981-12-13,1981,15,NE,BUF,BUF,-3.5,41.0,30.0,11.0,10,19,0,0.0,1.0,-2.642857142857143,2.5714285714285716,1418.672,1545.084,0.41396678503,0.0,0
652,1981-12-13,1981,15,NO,GB,GB,-3.0,41.0,72.0,0.0,7,35,0,0.0,1.0,-9.928571428571429,-2.857142857142857,1341.817,1457.967,0.427630596878,1.0,0
654,1981-12-13,1981,15,PIT,CIN,PICK,0.0,38.0,27.0,5.0,10,17,0,0.0,0.0,4.785714285714286,7.714285714285714,1599.84,1596.515,0.44568857928,0.0,0
655,1981-12-13,1981,15,SF,TEN,SF,-7.0,39.0,54.0,7.0,28,6,0,1.0,0.0,5.785714285714286,-3.7857142857142856,1616.251,1459.968,0.780287561198,0.0,1
656,1981-12-13,1981,15,ARI,NYG,ARI,-4.0,41.0,32.0,6.0,10,20,0,1.0,0.0,-3.2142857142857144,1.7857142857142858,1485.772,1462.275,0.671024501162,0.0,0
657,1981-12-13,1981,15,TB,LAC,LAC,-2.0,45.0,58.0,8.0,23,24,0,0.0,1.0,3.2142857142857144,5.285714285714286,1496.771,1582.534,0.472423173078,1.0,0
658,1981-12-13,1981,15,WAS,IND,WAS,-14.0,45.0,35.0,8.0,38,14,0,1.0,0.0,-3.5,-18.0,1464.463,1269.965,0.804027823899,1.0,1
659,1981-12-14,1981,15,LAR,ATL,ATL,-4.0,42.0,59.0,7.0,21,16,0,0.0,1.0,-2.142857142857143,5.571428571428571,1465.628,1538.03,0.434463434054,0.0,1
660,1981-12-19,1981,16,MIA,BUF,MIA,-3.0,36.0,55.0,20.0,16,6,0,1.0,0.0,4.0,3.0,1596.131,1563.565,0.651953333325,0.0,1
661,1981-12-19,1981,16,NYG,DAL,DAL,-3.0,36.0,26.0,20.0,13,10,0,0.0,1.0,2.3333333333333335,6.2,1493.488,1671.768,0.270895451032,0.0,1
662,1981-12-20,1981,16,ATL,CIN,CIN,-3.0,43.0,21.0,10.0,28,30,0,0.0,1.0,4.866666666666666,7.666666666666667,1519.669,1622.143,0.41979216765,1.0,0
663,1981-12-20,1981,16,IND,NE,NE,-6.0,47.0,21.0,13.0,23,21,0,0.0,1.0,-18.4,-3.066666666666667,1259.406,1400.19,0.441413758577,0.0,1
664,1981-12-20,1981,16,CHI,DEN,DEN,-3.0,34.0,6.0,11.0,35,24,0,0.0,1.0,-5.466666666666667,2.8666666666666667,1422.842,1587.909,0.348888593213,1.0,1
665,1981-12-20,1981,16,DET,TB,DET,-6.0,41.0,72.0,0.0,17,20,0,1.0,0.0,5.2,2.933333333333333,1543.703,1490.314,0.6372644465,0.0,0
666,1981-12-20,1981,16,TEN,PIT,PICK,0.0,37.0,72.0,0.0,21,20,0,0.0,0.0,-5.0,4.0,1447.512,1574.212,0.529594219584,1.0,1
667,1981-12-20,1981,16,LAR,WAS,WAS,-1.0,43.0,59.0,8.0,7,30,0,0.0,1.0,-1.6666666666666667,-1.6666666666666667,1483.989,1475.021,0.561483391555,0.0,0
668,1981-12-20,1981,16,MIN,KC,MIN,-2.5,45.0,10.0,17.0,6,10,0,1.0,0.0,-2.6666666666666665,3.2666666666666666,1455.816,1526.088,0.382731594117,0.0,0
669,1981-12-20,1981,16,NO,SF,SF,-7.0,37.0,72.0,0.0,17,21,0,0.0,1.0,-11.133333333333333,6.866666666666666,1313.72,1628.707,0.18351187103,1.0,0
670,1981-12-20,1981,16,NYJ,GB,NYJ,-3.5,39.0,24.0,21.0,28,3,0,1.0,0.0,2.8666666666666667,-0.8,1542.855,1486.065,0.617513590738,0.0,1
671,1981-12-20,1981,16,PHI,ARI,PHI,-9.0,39.0,22.0,13.0,38,0,0,1.0,0.0,7.266666666666667,-3.6666666666666665,1568.639,1454.559,0.723081414504,0.0,1
672,1981-12-20,1981,16,SEA,CLE,SEA,-2.0,45.0,72.0,0.0,42,21,0,1.0,0.0,-5.8,-5.2,1426.421,1443.567,0.463123635983,1.0,1
674,1982-01-24,1981,21,SF,CIN,SF,-1.0,48.0,72.0,0.0,26,21,1,1.0,0.0,6.6875,7.3125,1654.666,1666.364,0.498660361087,0.0,1
675,1982-09-12,1982,1,IND,NE,NE,-2.0,45.0,72.0,6.0,13,24,0,0.0,1.0,-17.125,-3.0,1350.485,1425.913,0.439614651687,0.0,0
676,1982-09-12,1982,1,BUF,KC,BUF,-3.5,35.0,73.0,6.0,14,9,0,1.0,0.0,2.1875,3.3125,1538.2,1529.6,0.589895210647,0.0,1
677,1982-09-12,1982,1,CIN,TEN,CIN,-7.0,40.0,75.0,7.0,27,6,0,1.0,0.0,6.588235294117647,-4.625,1600.163,1472.265,0.730862435699,0.0,1
678,1982-09-12,1982,1,DEN,LAC,DEN,-1.0,42.0,48.0,10.0,3,23,0,1.0,0.0,2.0,5.5,1538.052,1567.375,0.508511167991,0.0,0
679,1982-09-12,1982,1,DET,CHI,DET,-5.5,37.0,72.0,0.0,17,10,0,1.0,0.0,4.6875,-4.4375,1517.829,1472.448,0.650711809586,0.0,1
680,1982-09-12,1982,1,GB,LAR,LAR,-1.0,40.0,73.0,11.0,35,23,0,0.0,1.0,-2.3125,-3.0,1478.728,1464.47,0.562587275739,1.0,1
681,1982-09-12,1982,1,MIN,TB,MIN,-2.0,38.0,72.0,0.0,17,10,0,1.0,0.0,-2.75,2.9375,1461.669,1497.82,0.519740642039,0.0,1
682,1982-09-12,1982,1,NO,ARI,ARI,-1.0,36.0,72.0,0.0,7,21,0,0.0,1.0,-10.6875,-5.8125,1373.786,1459.497,0.457753776412,0.0,0
683,1982-09-12,1982,1,NYG,ATL,NYG,-1.5,37.0,75.0,9.0,14,16,0,1.0,0.0,2.375,4.4375,1519.561,1508.351,0.612036940921,0.0,0
684,1982-09-12,1982,1,NYJ,MIA,NYJ,-2.0,37.0,75.0,9.0,28,45,0,1.0,0.0,4.25,4.375,1530.178,1565.28,0.523938158988,1.0,0
685,1982-09-12,1982,1,PHI,WAS,PHI,-6.5,37.0,74.0,6.0,34,37,0,1.0,0.0,9.1875,-0.125,1540.203,1511.536,0.616858199044,1.0,0
687,1982-09-12,1982,1,SEA,CLE,CLE,-2.5,40.0,72.0,0.0,7,21,0,0.0,1.0,-4.125,-6.1875,1470.022,1446.637,0.613597782932,0.0,0
688,1982-09-13,1982,1,DAL,PIT,DAL,-5.5,42.0,84.0,15.0,28,36,0,1.0,0.0,5.625,3.6875,1609.793,1545.551,0.660534943369,1.0,0
689,1982-09-16,1982,2,BUF,MIN,BUF,-3.0,35.0,60.0,11.0,23,22,0,1.0,0.0,5.0,7.0,1551.919,1480.494,0.690082547486,1.0,1
691,1982-09-19,1982,2,CHI,NO,CHI,-4.5,34.0,56.0,10.0,0,10,0,1.0,0.0,-7.0,-14.0,1458.735,1348.555,0.724789747296,0.0,0
692,1982-09-19,1982,2,CLE,PHI,CLE,-2.5,42.0,56.0,10.0,21,24,0,1.0,0.0,14.0,-3.0,1481.877,1521.912,0.495661095953,1.0,0
693,1982-09-19,1982,2,DEN,SF,DEN,-1.0,40.0,58.0,8.0,24,21,0,1.0,0.0,-20.0,-6.0,1503.938,1585.104,0.458104510107,1.0,1
694,1982-09-19,1982,2,TEN,SEA,TEN,-3.5,35.0,72.0,0.0,23,21,0,1.0,0.0,-21.0,-14.0,1458.181,1434.781,0.650870721344,1.0,1
695,1982-09-19,1982,2,KC,LAC,LAC,-3.0,40.0,60.0,10.0,19,12,0,0.0,1.0,-5.0,20.0,1515.881,1601.488,0.442936579749,0.0,1
696,1982-09-19,1982,2,LAR,DET,LAR,-1.5,44.0,70.0,10.0,14,19,0,1.0,0.0,-12.0,7.0,1445.265,1531.543,0.477737054541,0.0,0
697,1982-09-19,1982,2,MIA,IND,MIA,-12.5,45.0,82.0,5.0,24,20,0,1.0,0.0,17.0,-11.0,1597.097,1326.495,0.883395536579,0.0,1
698,1982-09-19,1982,2,NE,NYJ,NYJ,-1.0,46.0,62.0,14.0,7,31,0,0.0,1.0,11.0,-17.0,1449.902,1498.361,0.524220583159,0.0,0
699,1982-09-19,1982,2,PIT,CIN,CIN,-1.0,43.0,55.0,6.0,26,20,0,0.0,1.0,8.0,21.0,1577.199,1614.247,0.557881080637,1.0,1
700,1982-09-19,1982,2,ARI,DAL,DAL,-4.0,39.0,62.0,8.0,7,24,0,0.0,1.0,14.0,-8.0,1484.727,1578.146,0.418390531535,0.0,0
701,1982-09-19,1982,2,TB,WAS,TB,-3.5,37.0,80.0,8.0,13,21,0,1.0,0.0,-7.0,3.0,1478.995,1529.828,0.482763486236,0.0,0
702,1982-09-20,1982,2,NYG,GB,NYG,-2.5,41.0,60.0,13.0,19,27,0,1.0,0.0,-2.0,12.0,1505.723,1497.934,0.612927192091,1.0,0
703,1982-11-21,1982,11,ATL,LAR,ATL,-3.5,40.0,57.0,11.0,34,17,0,1.0,0.0,-11.0,-8.5,1482.8,1428.604,0.622558831053,1.0,1
704,1982-11-21,1982,11,BUF,MIA,BUF,-1.0,35.0,55.0,14.0,7,9,0,1.0,0.0,3.0,10.5,1556.007,1600.631,0.513513229259,0.0,0
705,1982-11-21,1982,11,CHI,DET,DET,-3.5,32.0,46.0,9.0,20,17,0,0.0,1.0,-8.5,6.0,1420.555,1548.203,0.399102202407,1.0,1
706,1982-11-21,1982,11,CLE,NE,CLE,-6.5,38.0,57.0,18.0,10,7,0,1.0,0.0,5.5,-6.5,1466.849,1415.927,0.663470109485,0.0,1
707,1982-11-21,1982,11,DAL,TB,DAL,-7.0,37.0,61.0,8.0,14,9,0,1.0,0.0,4.5,-7.5,1604.352,1455.979,0.767952750699,0.0,1
708,1982-11-21,1982,11,DEN,SEA,DEN,-7.5,36.0,33.0,10.0,10,17,0,1.0,0.0,-8.5,-8.0,1518.553,1426.85,0.580468740915,0.0,0
709,1982-11-21,1982,11,GB,MIN,GB,-2.0,40.0,45.0,10.0,26,7,0,1.0,0.0,10.0,3.0,1525.35,1476.406,0.666149225674,0.0,1
710,1982-11-21,1982,11,TEN,PIT,PIT,-5.5,38.0,72.0,0.0,10,24,0,0.0,1.0,-9.5,7.0,1466.112,1594.871,0.36342552799,0.0,0
711,1982-11-21,1982,11,NO,KC,KC,-2.5,31.0,72.0,0.0,27,17,0,0.0,1.0,-2.0,1.0,1386.735,1538.116,0.378594549997,1.0,1
712,1982-11-21,1982,11,NYG,WAS,PICK,0.0,35.0,50.0,9.0,17,27,0,0.0,0.0,-5.0,5.5,1478.307,1552.843,0.483214205694,1.0,0
713,1982-11-21,1982,11,NYJ,IND,NYJ,-8.0,39.0,50.0,9.0,37,0,0,1.0,0.0,3.5,-7.5,1532.336,1322.961,0.832492956691,0.0,1
714,1982-11-21,1982,11,PHI,CIN,PHI,-1.0,40.0,55.0,8.0,14,18,0,1.0,0.0,0.0,7.5,1536.94,1596.574,0.533295866671,0.0,0
715,1982-11-21,1982,11,ARI,SF,SF,-4.0,36.0,53.0,10.0,20,31,0,0.0,1.0,-1.5,-4.5,1458.521,1570.489,0.418668901456,1.0,0
717,1982-11-25,1982,12,DAL,CLE,DAL,-6.5,38.0,40.0,11.0,31,14,0,1.0,0.0,4.666666666666667,4.666666666666667,1611.75,1475.781,0.762359537856,1.0,1
718,1982-11-25,1982,12,DET,NYG,DET,-4.0,36.0,72.0,0.0,6,13,0,1.0,0.0,3.0,-6.666666666666667,1531.389,1455.087,0.654389541054,0.0,0
719,1982-11-28,1982,12,ATL,ARI,ATL,-7.0,42.0,59.0,14.0,20,23,0,1.0,0.0,-1.6666666666666667,-4.666666666666667,1501.164,1437.46,0.676243913494,1.0,0
720,1982-11-28,1982,12,BUF,IND,BUF,-13.0,36.0,27.0,7.0,20,0,0,1.0,0.0,1.3333333333333333,-17.333333333333332,1544.268,1311.908,0.842975247072,0.0,1
722,1982-11-28,1982,12,LAR,KC,LAR,-2.0,39.0,60.0,7.0,20,14,0,1.0,0.0,-11.333333333333334,-2.6666666666666665,1410.24,1507.076,0.375794381524,0.0,1
723,1982-11-28,1982,12,MIN,CHI,MIN,-5.5,36.0,72.0,0.0,35,7,0,1.0,0.0,-4.333333333333333,-4.666666666666667,1456.944,1437.37,0.592559546556,1.0,1
724,1982-11-28,1982,12,NE,TEN,NE,-2.5,36.0,30.0,14.0,29,21,0,1.0,0.0,-5.333333333333333,-11.0,1406.996,1444.57,0.545657567313,1.0,1
725,1982-11-28,1982,12,NYJ,GB,NYJ,-3.5,42.0,32.0,11.0,15,13,0,1.0,0.0,14.666666666666666,13.0,1543.389,1544.813,0.573111196098,0.0,1
726,1982-11-28,1982,12,LAC,DEN,LAC,-6.5,40.0,61.0,6.0,30,20,0,1.0,0.0,3.0,-8.0,1565.592,1486.699,0.60337009957,1.0,1
727,1982-11-28,1982,12,SF,NO,SF,-7.5,38.0,56.0,11.0,20,23,0,1.0,0.0,0.6666666666666666,2.0,1591.55,1417.774,0.795888259303,1.0,0
728,1982-11-28,1982,12,SEA,PIT,PIT,-6.0,43.0,72.0,0.0,16,0,0,0.0,1.0,-3.0,9.333333333333334,1458.704,1616.413,0.445109200598,0.0,1
729,1982-11-28,1982,12,WAS,PHI,WAS,-2.5,42.0,38.0,6.0,13,9,0,1.0,0.0,7.0,-1.3333333333333333,1576.064,1520.557,0.660820728397,0.0,1
730,1982-11-29,1982,12,TB,MIA,MIA,-2.0,33.0,74.0,10.0,23,17,0,0.0,1.0,-6.666666666666667,7.666666666666667,1448.58,1612.369,0.351465332575,1.0,1
731,1982-12-02,1982,13,LAR,SF,SF,-2.5,42.0,57.0,16.0,24,30,0,0.0,1.0,-7.0,-0.25,1431.789,1566.727,0.434116147767,1.0,0
732,1982-12-05,1982,13,IND,CIN,CIN,-14.5,38.0,61.0,9.0,17,20,0,0.0,1.0,-18.0,8.25,1303.705,1631.336,0.170233234629,0.0,0
733,1982-12-05,1982,13,CHI,NE,CHI,-2.0,36.0,49.0,16.0,26,13,0,1.0,0.0,-10.5,-2.0,1412.685,1426.988,0.507437531467,1.0,1
734,1982-12-05,1982,13,CLE,LAC,LAC,-3.0,44.0,60.0,17.0,13,30,0,0.0,1.0,-0.75,4.75,1463.109,1579.276,0.393715361466,0.0,0
735,1982-12-05,1982,13,DEN,ATL,DEN,-3.5,42.0,36.0,6.0,27,34,0,1.0,0.0,-8.5,-2.0,1473.015,1481.222,0.639312959347,1.0,0
736,1982-12-05,1982,13,GB,BUF,GB,-2.5,38.0,42.0,12.0,33,21,0,1.0,0.0,9.25,6.0,1536.067,1552.472,0.589439690087,1.0,1
738,1982-12-05,1982,13,MIA,MIN,MIA,-6.0,38.0,78.0,12.0,22,14,0,1.0,0.0,4.25,3.75,1586.354,1481.629,0.715332478508,0.0,1
739,1982-12-05,1982,13,NO,TB,NO,-2.5,35.0,72.0,0.0,10,13,0,1.0,0.0,2.25,-3.5,1442.596,1474.596,0.541520517662,0.0,0
740,1982-12-05,1982,13,NYG,TEN,NYG,-7.0,35.0,56.0,11.0,17,14,0,1.0,0.0,-3.25,-10.25,1485.878,1424.578,0.644397289106,0.0,1
741,1982-12-05,1982,13,PHI,ARI,PHI,-5.5,39.0,60.0,8.0,20,23,0,1.0,0.0,-2.0,-2.75,1510.388,1457.403,0.645388867583,1.0,0
742,1982-12-05,1982,13,PIT,KC,PIT,-6.5,41.0,58.0,8.0,35,14,0,1.0,0.0,3.0,-3.5,1579.124,1485.527,0.658112491903,1.0,1
743,1982-12-05,1982,13,WAS,DAL,DAL,-2.0,42.0,64.0,9.0,10,24,0,0.0,1.0,6.25,7.75,1586.232,1624.422,0.529876897366,0.0,0
744,1982-12-06,1982,13,DET,NYJ,DET,-1.0,39.0,72.0,0.0,13,28,0,1.0,0.0,0.5,11.5,1500.597,1552.134,0.614633401081,1.0,0
745,1982-12-11,1982,14,NYG,PHI,NYG,-2.0,37.0,35.0,11.0,23,7,0,1.0,0.0,-2.0,-2.2,1494.422,1490.948,0.605658377458,0.0,1
746,1982-12-11,1982,14,SF,LAC,SF,-2.0,47.0,47.0,4.0,37,41,0,1.0,0.0,1.0,7.2,1581.841,1603.393,0.572714492305,1.0,0
747,1982-12-12,1982,14,ATL,NO,ATL,-3.5,41.0,38.0,18.0,35,0,0,1.0,0.0,-0.2,1.2,1506.025,1427.19,0.669838182224,0.0,1
748,1982-12-12,1982,14,BUF,PIT,PICK,0.0,40.0,20.0,12.0,13,0,0,0.0,0.0,2.4,6.6,1530.864,1595.639,0.437745365605,0.0,1
749,1982-12-12,1982,14,CIN,CLE,CIN,-8.0,44.0,26.0,12.0,23,10,0,1.0,0.0,7.2,-4.0,1635.811,1438.992,0.810166191675,0.0,1
750,1982-12-12,1982,14,GB,DET,GB,-5.5,41.0,10.0,11.0,10,30,0,1.0,0.0,9.8,-2.6,1557.675,1471.62,0.668662726805,0.0,0
752,1982-12-12,1982,14,LAR,DEN,LAR,-2.5,43.0,59.0,8.0,24,27,0,1.0,0.0,-6.8,-8.2,1416.675,1448.211,0.51960697472,1.0,0
753,1982-12-12,1982,14,MIN,IND,MIN,-12.0,38.0,72.0,0.0,13,10,0,1.0,0.0,1.4,-15.0,1470.472,1299.23,0.790637883631,0.0,1
754,1982-12-12,1982,14,NE,MIA,MIA,-6.0,37.0,26.0,16.0,3,0,0,0.0,1.0,-4.2,5.0,1404.929,1597.511,0.340653732332,0.0,1
755,1982-12-12,1982,14,NYJ,TB,NYJ,-3.5,35.0,27.0,18.0,32,17,0,1.0,0.0,12.2,-2.2,1581.111,1490.003,0.712222691118,1.0,1
756,1982-12-12,1982,14,SEA,CHI,SEA,-3.5,35.0,72.0,0.0,20,14,0,1.0,0.0,0.4,-5.8,1484.893,1434.743,0.70159587056,0.0,1
757,1982-12-12,1982,14,ARI,WAS,WAS,-1.0,42.0,19.0,10.0,7,12,0,0.0,1.0,-1.6,2.2,1476.843,1556.707,0.498615796301,0.0,0
758,1982-12-13,1982,14,TEN,DAL,DAL,-8.5,38.0,72.0,0.0,7,37,0,0.0,1.0,-8.8,9.0,1416.034,1653.948,0.275953859522,1.0,0
760,1982-12-18,1982,15,MIA,NYJ,PICK,0.0,35.0,56.0,10.0,20,19,0,0.0,0.0,3.6666666666666665,12.666666666666666,1577.621,1596.092,0.535511353826,1.0,1
761,1982-12-19,1982,15,IND,GB,GB,-7.0,36.0,29.0,6.0,20,20,0,0.0,1.0,-13.0,4.833333333333333,1294.116,1511.605,0.274455634367,1.0,0
762,1982-12-19,1982,15,CHI,ARI,ARI,-1.0,35.0,34.0,12.0,7,10,0,0.0,1.0,-5.833333333333333,-2.1666666666666665,1422.165,1459.806,0.53670886464,0.0,0
763,1982-12-19,1982,15,CLE,PIT,PIT,-3.5,39.0,35.0,15.0,10,9,0,0.0,1.0,-5.5,3.3333333333333335,1430.438,1569.268,0.327376240127,0.0,1
764,1982-12-19,1982,15,DAL,NO,DAL,-10.0,39.0,56.0,12.0,21,7,0,1.0,0.0,12.5,-4.833333333333333,1671.131,1406.734,0.874150427661,0.0,1
765,1982-12-19,1982,15,DEN,KC,DEN,-6.5,38.0,35.0,11.0,16,37,0,1.0,0.0,-6.333333333333333,-6.666666666666667,1463.64,1453.041,0.673195588891,1.0,0
766,1982-12-19,1982,15,DET,MIN,DET,-4.0,38.0,72.0,0.0,31,34,0,1.0,0.0,1.1666666666666667,1.6666666666666667,1517.69,1475.586,0.672816567606,1.0,0
767,1982-12-19,1982,15,PHI,TEN,PHI,-6.0,35.0,31.0,10.0,35,14,0,1.0,0.0,-4.5,-12.333333333333334,1468.818,1398.851,0.649393700434,1.0,1
768,1982-12-19,1982,15,SF,ATL,SF,-4.0,50.0,46.0,7.0,7,17,0,1.0,0.0,0.16666666666666666,5.666666666666667,1563.38,1526.481,0.663836169185,0.0,0
769,1982-12-19,1982,15,SEA,NE,SEA,-4.0,33.0,72.0,0.0,0,16,0,1.0,0.0,1.3333333333333333,-3.0,1497.471,1424.819,0.724906483895,0.0,0
770,1982-12-19,1982,15,TB,BUF,TB,-1.0,34.0,50.0,9.0,24,23,0,1.0,0.0,-4.333333333333333,4.166666666666667,1475.022,1557.235,0.492821026509,1.0,1
771,1982-12-19,1982,15,WAS,NYG,WAS,-3.5,36.0,32.0,6.0,15,14,0,1.0,0.0,2.6666666666666665,1.0,1573.743,1516.553,0.619928133478,0.0,1
772,1982-12-20,1982,15,LAC,CIN,LAC,-3.0,50.0,56.0,6.0,50,34,0,1.0,0.0,6.666666666666667,8.166666666666666,1621.854,1644.366,0.606544433149,1.0,1
773,1982-12-26,1982,16,ATL,GB,ATL,-3.5,47.0,64.0,10.0,7,38,0,1.0,0.0,6.285714285714286,4.142857142857143,1558.794,1505.312,0.669831716245,0.0,0
774,1982-12-26,1982,16,CIN,SEA,CIN,-10.0,40.0,51.0,14.0,24,10,0,1.0,0.0,4.714285714285714,-1.1428571428571428,1619.953,1455.863,0.757297906262,0.0,1
775,1982-12-26,1982,16,DAL,PHI,DAL,-8.0,41.0,38.0,19.0,20,24,0,1.0,0.0,12.714285714285714,-0.8571428571428571,1677.281,1487.164,0.823427676626,1.0,0
776,1982-12-26,1982,16,TEN,CLE,CLE,-4.0,38.0,72.0,0.0,14,20,0,0.0,1.0,-13.571428571428571,-4.571428571428571,1380.504,1439.111,0.567433388131,0.0,0
777,1982-12-26,1982,16,KC,SF,SF,-3.0,41.0,27.0,10.0,13,26,0,0.0,1.0,-2.7142857142857144,-1.2857142857142858,1491.909,1531.066,0.503812515552,0.0,0
779,1982-12-26,1982,16,LAR,CHI,LAR,-3.0,42.0,52.0,8.0,26,34,0,1.0,0.0,-6.142857142857143,-5.428571428571429,1394.442,1407.025,0.575166704658,1.0,0
780,1982-12-26,1982,16,MIN,NYJ,NYJ,-2.5,41.0,72.0,0.0,14,42,0,0.0,1.0,1.8571428571428572,10.714285714285714,1494.513,1590.208,0.438302203852,1.0,0
781,1982-12-26,1982,16,NO,WAS,WAS,-3.0,34.0,72.0,0.0,10,27,0,0.0,1.0,-6.142857142857143,2.4285714285714284,1400.584,1578.091,0.30710112132,1.0,0
782,1982-12-26,1982,16,PIT,NE,PIT,-7.0,36.0,51.0,15.0,37,14,0,1.0,0.0,2.7142857142857144,-0.2857142857142857,1560.594,1466.427,0.648986760679,1.0,1
783,1982-12-26,1982,16,LAC,IND,LAC,-13.5,45.0,55.0,10.0,44,26,0,1.0,0.0,8.0,-11.142857142857142,1646.267,1300.409,0.92004103342,1.0,1
784,1982-12-26,1982,16,ARI,NYG,ARI,-1.0,34.0,37.0,13.0,24,21,0,1.0,0.0,-1.4285714285714286,0.7142857142857143,1474.947,1512.205,0.519097385678,1.0,1
785,1982-12-26,1982,16,TB,DET,TB,-3.5,36.0,73.0,11.0,23,21,0,1.0,0.0,-3.5714285714285716,0.5714285714285714,1482.354,1498.762,0.543100870363,1.0,1
786,1982-12-27,1982,16,MIA,BUF,MIA,-3.0,36.0,76.0,16.0,27,10,0,1.0,0.0,3.2857142857142856,3.4285714285714284,1583.505,1549.903,0.639626109686,1.0,1
